"Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Coffe Type Name ,Roast Type,Roast Type Name ,Size,Unit Price,Sales,Loyalty Card"
"TCX-76953-071,25-Aug-21,94091-86957-HX,E-D-0.2,5,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Exc,Excelsa,D,Dark,0.20,$3.65,$18.23,No"
"LIN-88046-551,23-Mar-22,10725-45724-CO,R-L-0.5,4,Kandace Cragell,kcragellkk@google.com,Ireland,Rob,Robusta,L,Light,0.50,$7.17,$28.68,No"
"PMV-54491-220,11-Apr-19,87242-18006-IR,L-M-0.2,2,Lyon Ibert,libertkl@huffingtonpost.com,United States,Lib,Liberica,M,Medium,0.20,$4.37,$8.73,No"
"SKA-73676-005,29-Oct-20,36572-91896-PP,L-M-1,4,Reese Lidgey,rlidgeykm@vimeo.com,United States,Lib,Liberica,M,Medium,1.00,$14.55,$58.20,No"
"TKH-62197-239,30-Jul-20,25181-97933-UX,A-D-0.5,3,Tersina Castagne,tcastagnekn@wikia.com,United States,Ara,Arabica,D,Dark,0.50,$5.97,$17.91,No"
"YXF-57218-272,15-Mar-19,55374-03175-IA,R-M-0.2,6,Samuele Klaaassen,,United States,Rob,Robusta,M,Medium,0.20,$2.99,$17.91,Yes"
"PKJ-30083-501,27-Dec-21,76948-43532-JS,E-D-0.5,2,Jordana Halden,jhaldenkp@comcast.net,Ireland,Exc,Excelsa,D,Dark,0.50,$7.29,$14.58,No"
"WTT-91832-645,03-Oct-19,24344-88599-PP,A-M-1,3,Hussein Olliff,holliffkq@sciencedirect.com,Ireland,Ara,Arabica,M,Medium,1.00,$11.25,$33.75,No"
"TRZ-94735-865,05-Feb-19,54462-58311-YF,L-M-0.5,4,Teddi Quadri,tquadrikr@opensource.org,Ireland,Lib,Liberica,M,Medium,0.50,$8.73,$34.92,Yes"
"UDB-09651-780,31-Aug-20,90767-92589-LV,E-D-0.5,2,Felita Eshmade,feshmadeks@umn.edu,United States,Exc,Excelsa,D,Dark,0.50,$7.29,$14.58,No"
"EHJ-82097-549,13-Jan-21,27517-43747-YD,R-D-0.2,2,Melodie OIlier,moilierkt@paginegialle.it,Ireland,Rob,Robusta,D,Dark,0.20,$2.69,$5.37,Yes"
"ZFR-79447-696,22-Mar-21,77828-66867-KH,R-M-0.5,1,Hazel Iacopini,,United States,Rob,Robusta,M,Medium,0.50,$5.97,$5.97,Yes"
"NUU-03893-975,17-Jan-20,41054-59693-XE,L-L-0.5,2,Vinny Shoebotham,vshoebothamkv@redcross.org,United States,Lib,Liberica,L,Light,0.50,$9.51,$19.02,No"
"GVG-59542-307,02-Jul-19,26314-66792-VP,E-M-1,2,Bran Sterke,bsterkekw@biblegateway.com,United States,Exc,Excelsa,M,Medium,1.00,$13.75,$27.50,Yes"
"YLY-35287-172,23-May-22,69410-04668-MA,A-D-0.5,5,Simone Capon,scaponkx@craigslist.org,United States,Ara,Arabica,D,Dark,0.50,$5.97,$29.85,No"
"DCI-96254-548,14-Jun-22,94091-86957-HX,A-D-0.2,6,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Ara,Arabica,D,Dark,0.20,$2.99,$17.91,No"
"KHZ-26264-253,20-Jul-21,24972-55878-KX,L-L-0.2,6,Foster Constance,fconstancekz@ifeng.com,United States,Lib,Liberica,L,Light,0.20,$4.76,$28.53,No"
"AAQ-13644-699,03-Jun-22,46296-42617-OQ,R-D-1,4,Fernando Sulman,fsulmanl0@washington.edu,United States,Rob,Robusta,D,Dark,1.00,$8.95,$35.80,Yes"
"LWL-68108-794,26-May-20,44494-89923-UW,A-D-0.5,3,Dorotea Hollyman,dhollymanl1@ibm.com,United States,Ara,Arabica,D,Dark,0.50,$5.97,$17.91,Yes"
"JQT-14347-517,26-Jul-19,11621-09964-ID,R-D-1,1,Lorelei Nardoni,lnardonil2@hao123.com,United States,Rob,Robusta,D,Dark,1.00,$8.95,$8.95,No"
"BMM-86471-923,22-Oct-20,76319-80715-II,L-D-2.5,1,Dallas Yarham,dyarhaml3@moonfruit.com,United States,Lib,Liberica,D,Dark,2.50,$29.79,$29.79,Yes"
"IXU-67272-326,24-Dec-20,91654-79216-IC,E-L-0.5,5,Arlana Ferrea,aferreal4@wikia.com,United States,Exc,Excelsa,L,Light,0.50,$8.91,$44.55,No"
"ITE-28312-615,06-Sep-19,56450-21890-HK,E-L-1,6,Chuck Kendrick,ckendrickl5@webnode.com,United States,Exc,Excelsa,L,Light,1.00,$14.85,$89.10,Yes"
"ZHQ-30471-635,08-Apr-19,40600-58915-WZ,L-M-0.5,5,Sharona Danilchik,sdanilchikl6@mit.edu,United Kingdom,Lib,Liberica,M,Medium,0.50,$8.73,$43.65,No"
"LTP-31133-134,26-Jan-22,66527-94478-PB,A-L-0.5,3,Sarajane Potter,,United States,Ara,Arabica,L,Light,0.50,$7.77,$23.31,No"
"ZVQ-26122-859,28-Nov-19,77154-45038-IH,A-L-2.5,6,Bobby Folomkin,bfolomkinl8@yolasite.com,United States,Ara,Arabica,L,Light,2.50,$29.79,$178.71,Yes"
"MIU-01481-194,21-Jul-19,08439-55669-AI,R-M-1,6,Rafferty Pursglove,rpursglovel9@biblegateway.com,United States,Rob,Robusta,M,Medium,1.00,$9.95,$59.70,Yes"
"MIU-01481-194,21-Jul-19,08439-55669-AI,A-L-0.5,2,Rafferty Pursglove,rpursglovel9@biblegateway.com,United States,Ara,Arabica,L,Light,0.50,$7.77,$15.54,Yes"
"UEA-72681-629,12-Mar-21,24972-55878-KX,A-L-2.5,3,Foster Constance,fconstancekz@ifeng.com,United States,Ara,Arabica,L,Light,2.50,$29.79,$89.36,No"
"CVE-15042-481,01-Jan-22,24972-55878-KX,R-L-1,2,Foster Constance,fconstancekz@ifeng.com,United States,Rob,Robusta,L,Light,1.00,$11.95,$23.90,No"
"EJA-79176-833,22-Mar-20,91509-62250-GN,R-M-2.5,6,Dalia Eburah,deburahld@google.co.jp,United Kingdom,Rob,Robusta,M,Medium,2.50,$22.89,$137.31,No"
"AHQ-40440-522,18-Sep-20,83833-46106-ZC,A-D-1,1,Martie Brimilcombe,mbrimilcombele@cnn.com,United States,Ara,Arabica,D,Dark,1.00,$9.95,$9.95,No"
"TID-21626-411,03-Jan-19,19383-33606-PW,R-L-0.5,3,Suzanna Bollam,sbollamlf@list-manage.com,United States,Rob,Robusta,L,Light,0.50,$7.17,$21.51,No"
"RSR-96390-187,29-Sep-21,67052-76184-CB,E-M-1,6,Mellisa Mebes,,United States,Exc,Excelsa,M,Medium,1.00,$13.75,$82.50,No"
"BZE-96093-118,19-Oct-21,43452-18035-DH,L-M-0.2,2,Alva Filipczak,afilipczaklh@ning.com,Ireland,Lib,Liberica,M,Medium,0.20,$4.37,$8.73,No"
"LOU-41819-242,14-Jul-22,88060-50676-MV,R-M-1,2,Dorette Hinemoor,,United States,Rob,Robusta,M,Medium,1.00,$9.95,$19.90,Yes"
"FND-99527-640,19-Jul-21,89574-96203-EP,E-L-0.5,2,Rhetta Elnaugh,relnaughlj@comsenz.com,United States,Exc,Excelsa,L,Light,0.50,$8.91,$17.82,Yes"
"ASG-27179-958,10-Dec-21,12607-75113-UV,A-M-0.5,3,Jule Deehan,jdeehanlk@about.me,United States,Ara,Arabica,M,Medium,0.50,$6.75,$20.25,No"
"YKX-23510-272,17-Mar-19,56991-05510-PR,A-L-2.5,2,Janella Eden,jedenll@e-recht24.de,United States,Ara,Arabica,L,Light,2.50,$29.79,$59.57,No"
"FSA-98650-921,28-Feb-20,01841-48191-NL,L-L-0.5,2,Cam Jewster,cjewsterlu@moonfruit.com,United States,Lib,Liberica,L,Light,0.50,$9.51,$19.02,Yes"
"ZUR-55774-294,03-Jun-20,33269-10023-CO,L-D-1,6,Ugo Southerden,usoutherdenln@hao123.com,United States,Lib,Liberica,D,Dark,1.00,$12.95,$77.70,Yes"
"FUO-99821-974,22-Feb-20,31245-81098-PJ,E-M-1,3,Verne Dunkerley,,United States,Exc,Excelsa,M,Medium,1.00,$13.75,$41.25,No"
"YVH-19865-819,09-Nov-19,08946-56610-IH,L-L-2.5,4,Lacee Burtenshaw,lburtenshawlp@shinystat.com,United States,Lib,Liberica,L,Light,2.50,$36.46,$145.82,No"
"NNF-47422-501,07-Mar-20,20260-32948-EB,E-L-0.2,6,Adorne Gregoratti,agregorattilq@vistaprint.com,Ireland,Exc,Excelsa,L,Light,0.20,$4.46,$26.73,No"
"RJI-71409-490,26-Apr-21,31613-41626-KX,L-M-0.5,5,Chris Croster,ccrosterlr@gov.uk,United States,Lib,Liberica,M,Medium,0.50,$8.73,$43.65,Yes"
"UZL-46108-213,11-Nov-21,75961-20170-RD,L-L-1,2,Graeme Whitehead,gwhiteheadls@hp.com,United States,Lib,Liberica,L,Light,1.00,$15.85,$31.70,No"
"AOX-44467-109,15-Jun-21,72524-06410-KD,A-D-2.5,1,Haslett Jodrelle,hjodrellelt@samsung.com,United States,Ara,Arabica,D,Dark,2.50,$22.89,$22.89,No"
"TZD-67261-174,27-Feb-20,01841-48191-NL,E-D-2.5,1,Cam Jewster,cjewsterlu@moonfruit.com,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$27.95,Yes"
"TBU-64277-625,19-Apr-21,98918-34330-GY,E-M-1,6,Beryl Osborn,,United States,Exc,Excelsa,M,Medium,1.00,$13.75,$82.50,Yes"
"TYP-85767-944,29-Jul-22,51497-50894-WU,R-M-2.5,2,Kaela Nottram,knottramlw@odnoklassniki.ru,Ireland,Rob,Robusta,M,Medium,2.50,$22.89,$45.77,Yes"
"GTT-73214-334,20-Jan-19,98636-90072-YE,A-L-1,6,Nobe Buney,nbuneylx@jugem.jp,United States,Ara,Arabica,L,Light,1.00,$12.95,$77.70,No"
"WAI-89905-069,21-Feb-22,47011-57815-HJ,A-L-0.5,3,Silvan McShea,smcshealy@photobucket.com,United States,Ara,Arabica,L,Light,0.50,$7.77,$23.31,No"
"OJL-96844-459,03-May-20,61253-98356-VD,L-L-0.2,5,Karylin Huddart,khuddartlz@about.com,United States,Lib,Liberica,L,Light,0.20,$4.76,$23.78,Yes"
"VGI-33205-360,21-Mar-19,96762-10814-DA,L-M-0.5,6,Jereme Gippes,jgippesm0@cloudflare.com,United Kingdom,Lib,Liberica,M,Medium,0.50,$8.73,$52.38,Yes"
"PCA-14081-576,13-Jun-19,63112-10870-LC,R-L-0.2,5,Lukas Whittlesee,lwhittleseem1@e-recht24.de,United States,Rob,Robusta,L,Light,0.20,$3.59,$17.93,No"
"SCS-67069-962,05-Jun-20,21403-49423-PD,A-L-2.5,5,Gregorius Trengrove,gtrengrovem2@elpais.com,United States,Ara,Arabica,L,Light,2.50,$29.79,$148.93,No"
"BDM-03174-485,16-Mar-19,29581-13303-VB,R-L-0.5,4,Wright Caldero,wcalderom3@stumbleupon.com,United States,Rob,Robusta,L,Light,0.50,$7.17,$28.68,No"
"UJV-32333-364,03-Dec-21,86110-83695-YS,L-L-0.5,1,Merell Zanazzi,,United States,Lib,Liberica,L,Light,0.50,$9.51,$9.51,No"
"FLI-11493-954,09-Jul-22,80454-42225-FT,A-L-0.5,4,Jed Kennicott,jkennicottm5@yahoo.co.jp,United States,Ara,Arabica,L,Light,0.50,$7.77,$31.08,No"
"IWL-13117-537,29-Apr-20,29129-60664-KO,R-D-0.2,3,Guenevere Ruggen,gruggenm6@nymag.com,United States,Rob,Robusta,D,Dark,0.20,$2.69,$8.06,Yes"
"OAM-76916-748,27-Jan-22,63025-62939-AN,E-D-1,3,Gonzales Cicculi,,United States,Exc,Excelsa,D,Dark,1.00,$12.15,$36.45,Yes"
"UMB-11223-710,13-Feb-21,49012-12987-QT,R-D-0.2,6,Man Fright,mfrightm8@harvard.edu,Ireland,Rob,Robusta,D,Dark,0.20,$2.69,$16.11,No"
"LXR-09892-726,13-Jul-20,50924-94200-SQ,R-D-2.5,2,Boyce Tarte,btartem9@aol.com,United States,Rob,Robusta,D,Dark,2.50,$20.59,$41.17,Yes"
"QXX-89943-393,12-Mar-20,15673-18812-IU,R-D-0.2,4,Caddric Krzysztofiak,ckrzysztofiakma@skyrock.com,United States,Rob,Robusta,D,Dark,0.20,$2.69,$10.74,No"
"WVS-57822-366,04-May-20,52151-75971-YY,E-M-2.5,4,Darn Penquet,dpenquetmb@diigo.com,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$126.50,No"
"CLJ-23403-689,03-Apr-21,19413-02045-CG,R-L-1,2,Jammie Cloke,,United Kingdom,Rob,Robusta,L,Light,1.00,$11.95,$23.90,No"
"XNU-83276-288,01-Jun-22,98185-92775-KT,R-M-0.5,1,Chester Clowton,,United States,Rob,Robusta,M,Medium,0.50,$5.97,$5.97,No"
"YOG-94666-679,14-Feb-21,86991-53901-AT,L-D-0.2,2,Kathleen Diable,,United Kingdom,Lib,Liberica,D,Dark,0.20,$3.89,$7.77,Yes"
"KHG-33953-115,13-Dec-21,78226-97287-JI,L-D-0.5,3,Koren Ferretti,kferrettimf@huffingtonpost.com,Ireland,Lib,Liberica,D,Dark,0.50,$7.77,$23.31,No"
"MHD-95615-696,07-Feb-20,27930-59250-JT,R-L-2.5,5,Allis Wilmore,,United States,Rob,Robusta,L,Light,2.50,$27.49,$137.43,No"
"HBH-64794-080,08-Feb-21,40560-18556-YE,R-D-0.2,3,Chaddie Bennie,,United States,Rob,Robusta,D,Dark,0.20,$2.69,$8.06,Yes"
"CNJ-56058-223,11-Aug-20,40780-22081-LX,L-L-0.5,3,Alberta Balsdone,abalsdonemi@toplist.cz,United States,Lib,Liberica,L,Light,0.50,$9.51,$28.53,No"
"KHO-27106-786,10-Oct-20,01603-43789-TN,A-M-1,6,Brice Romera,bromeramj@list-manage.com,Ireland,Ara,Arabica,M,Medium,1.00,$11.25,$67.50,Yes"
"KHO-27106-786,10-Oct-20,01603-43789-TN,L-D-2.5,6,Brice Romera,bromeramj@list-manage.com,Ireland,Lib,Liberica,D,Dark,2.50,$29.79,$178.71,Yes"
"YAC-50329-982,08-Dec-20,75419-92838-TI,E-M-2.5,1,Conchita Bryde,cbrydeml@tuttocitta.it,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$31.63,Yes"
"VVL-95291-039,18-Apr-19,96516-97464-MF,E-L-0.2,2,Silvanus Enefer,senefermm@blog.com,United States,Exc,Excelsa,L,Light,0.20,$4.46,$8.91,No"
"VUT-20974-364,04-Jan-21,90285-56295-PO,R-M-0.5,6,Lenci Haggerstone,lhaggerstonemn@independent.co.uk,United States,Rob,Robusta,M,Medium,0.50,$5.97,$35.82,No"
"SFC-34054-213,10-Mar-19,08100-71102-HQ,L-L-0.5,4,Marvin Gundry,mgundrymo@omniture.com,Ireland,Lib,Liberica,L,Light,0.50,$9.51,$38.04,No"
"UDS-04807-593,29-Nov-19,84074-28110-OV,L-D-0.5,2,Bayard Wellan,bwellanmp@cafepress.com,United States,Lib,Liberica,D,Dark,0.50,$7.77,$15.54,No"
"FWE-98471-488,19-Jul-22,27930-59250-JT,L-L-1,5,Allis Wilmore,,United States,Lib,Liberica,L,Light,1.00,$15.85,$79.25,No"
"RAU-17060-674,26-Jun-20,12747-63766-EU,L-L-0.2,1,Caddric Atcheson,catchesonmr@xinhuanet.com,United States,Lib,Liberica,L,Light,0.20,$4.76,$4.76,Yes"
"AOL-13866-711,14-Feb-19,83490-88357-LJ,E-M-1,4,Eustace Stenton,estentonms@google.it,United States,Exc,Excelsa,M,Medium,1.00,$13.75,$55.00,Yes"
"NOA-79645-377,09-Nov-20,53729-30320-XZ,R-D-0.5,5,Ericka Tripp,etrippmt@wp.com,United States,Rob,Robusta,D,Dark,0.50,$5.37,$26.85,No"
"KMS-49214-806,30-Apr-19,50384-52703-LA,E-L-2.5,4,Lyndsey MacManus,lmacmanusmu@imdb.com,United States,Exc,Excelsa,L,Light,2.50,$34.16,$136.62,No"
"ABK-08091-531,30-Oct-20,53864-36201-FG,L-L-1,3,Tess Benediktovich,tbenediktovichmv@ebay.com,United States,Lib,Liberica,L,Light,1.00,$15.85,$47.55,Yes"
"GPT-67705-953,12-Nov-19,70631-33225-MZ,A-M-0.2,5,Correy Bourner,cbournermw@chronoengine.com,United States,Ara,Arabica,M,Medium,0.20,$3.38,$16.88,Yes"
"JNA-21450-177,11-Feb-22,54798-14109-HC,A-D-1,3,Odelia Skerme,oskermen3@hatena.ne.jp,United States,Ara,Arabica,D,Dark,1.00,$9.95,$29.85,Yes"
"MPQ-23421-608,28-Mar-21,08023-52962-ET,E-M-0.5,5,Kandy Heddan,kheddanmy@icq.com,United States,Exc,Excelsa,M,Medium,0.50,$8.25,$41.25,Yes"
"NLI-63891-565,10-Dec-21,41899-00283-VK,E-M-0.2,5,Ibby Charters,ichartersmz@abc.net.au,United States,Exc,Excelsa,M,Medium,0.20,$4.13,$20.63,No"
"HHF-36647-854,05-Nov-21,39011-18412-GR,A-D-2.5,6,Adora Roubert,aroubertn0@tmall.com,United States,Ara,Arabica,D,Dark,2.50,$22.89,$137.31,Yes"
"SBN-16537-046,29-Feb-20,60255-12579-PZ,A-D-0.2,1,Hillel Mairs,hmairsn1@so-net.ne.jp,United States,Ara,Arabica,D,Dark,0.20,$2.99,$2.99,No"
"XZD-44484-632,06-Aug-21,80541-38332-BP,E-M-1,2,Helaina Rainforth,hrainforthn2@blog.com,United States,Exc,Excelsa,M,Medium,1.00,$13.75,$27.50,No"
"XZD-44484-632,06-Aug-21,80541-38332-BP,A-D-0.2,2,Helaina Rainforth,hrainforthn2@blog.com,United States,Ara,Arabica,D,Dark,0.20,$2.99,$5.97,No"
"IKQ-39946-768,19-Mar-21,72778-50968-UQ,R-M-1,6,Isac Jesper,ijespern4@theglobeandmail.com,United States,Rob,Robusta,M,Medium,1.00,$9.95,$59.70,No"
"KMB-95211-174,16-Apr-21,23941-30203-MO,R-D-2.5,4,Lenette Dwerryhouse,ldwerryhousen5@gravatar.com,United States,Rob,Robusta,D,Dark,2.50,$20.59,$82.34,Yes"
"QWY-99467-368,06-Nov-20,96434-50068-DZ,A-D-2.5,1,Nadeen Broomer,nbroomern6@examiner.com,United States,Ara,Arabica,D,Dark,2.50,$22.89,$22.89,No"
"SRG-76791-614,15-Mar-21,11729-74102-XB,E-L-0.5,1,Konstantine Thoumasson,kthoumassonn7@bloglovin.com,United States,Exc,Excelsa,L,Light,0.50,$8.91,$8.91,Yes"
"VSN-94485-621,17-Oct-21,88116-12604-TE,A-D-0.2,4,Frans Habbergham,fhabberghamn8@discovery.com,United States,Ara,Arabica,D,Dark,0.20,$2.99,$11.94,No"
"UFZ-24348-219,07-Sep-19,27930-59250-JT,L-M-2.5,3,Allis Wilmore,,United States,Lib,Liberica,M,Medium,2.50,$33.47,$100.40,No"
"UKS-93055-397,13-Jul-22,13082-41034-PD,A-D-2.5,5,Romain Avrashin,ravrashinna@tamu.edu,United States,Ara,Arabica,D,Dark,2.50,$22.89,$114.43,No"
"AVH-56062-335,21-Nov-21,18082-74419-QH,E-M-0.5,5,Miran Doidge,mdoidgenb@etsy.com,United States,Exc,Excelsa,M,Medium,0.50,$8.25,$41.25,No"
"HGE-19842-613,13-Jan-22,49401-45041-ZU,R-L-0.5,4,Janeva Edinboro,jedinboronc@reverbnation.com,United States,Rob,Robusta,L,Light,0.50,$7.17,$28.68,Yes"
"WBA-85905-175,13-Jul-22,41252-45992-VS,L-M-0.2,1,Trumaine Tewelson,ttewelsonnd@cdbaby.com,United States,Lib,Liberica,M,Medium,0.20,$4.37,$4.37,No"
"DZI-35365-596,02-Nov-21,54798-14109-HC,E-M-0.2,2,Odelia Skerme,oskermen3@hatena.ne.jp,United States,Exc,Excelsa,M,Medium,0.20,$4.13,$8.25,Yes"
"XIR-88982-743,10-Jul-21,00852-54571-WP,E-M-0.2,2,De Drewitt,ddrewittnf@mapquest.com,United States,Exc,Excelsa,M,Medium,0.20,$4.13,$8.25,Yes"
"VUC-72395-865,07-Oct-21,13321-57602-GK,A-D-0.5,6,Adelheid Gladhill,agladhillng@stanford.edu,United States,Ara,Arabica,D,Dark,0.50,$5.97,$35.82,Yes"
"BQJ-44755-910,28-Feb-20,75006-89922-VW,E-D-2.5,6,Murielle Lorinez,mlorineznh@whitehouse.gov,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$167.67,No"
"JKC-64636-831,05-Jul-22,52098-80103-FD,A-M-2.5,2,Edin Mathe,,United States,Ara,Arabica,M,Medium,2.50,$25.88,$51.75,Yes"
"ZKI-78561-066,21-Sep-21,60121-12432-VU,A-D-0.2,3,Mordy Van Der Vlies,mvannj@wikipedia.org,United States,Ara,Arabica,D,Dark,0.20,$2.99,$8.96,Yes"
"IMP-12563-728,03-Jan-19,68346-14810-UA,E-L-0.5,6,Spencer Wastell,,United States,Exc,Excelsa,L,Light,0.50,$8.91,$53.46,No"
"MZL-81126-390,08-Mar-22,48464-99723-HK,A-L-0.2,6,Jemimah Ethelston,jethelstonnl@creativecommons.org,United States,Ara,Arabica,L,Light,0.20,$3.89,$23.31,Yes"
"MZL-81126-390,08-Mar-22,48464-99723-HK,A-M-0.2,2,Jemimah Ethelston,jethelstonnl@creativecommons.org,United States,Ara,Arabica,M,Medium,0.20,$3.38,$6.75,Yes"
"TVF-57766-608,10-Mar-20,88420-46464-XE,L-D-0.5,1,Perice Eberz,peberznn@woothemes.com,United States,Lib,Liberica,D,Dark,0.50,$7.77,$7.77,Yes"
"RUX-37995-892,27-Nov-21,37762-09530-MP,L-D-2.5,4,Bear Gaish,bgaishno@altervista.org,United States,Lib,Liberica,D,Dark,2.50,$29.79,$119.14,Yes"
"AVK-76526-953,04-Mar-21,47268-50127-XY,A-D-1,2,Lynnea Danton,ldantonnp@miitbeian.gov.cn,United States,Ara,Arabica,D,Dark,1.00,$9.95,$19.90,No"
"RIU-02231-623,16-Nov-21,25544-84179-QC,R-L-0.5,5,Skipton Morrall,smorrallnq@answers.com,United States,Rob,Robusta,L,Light,0.50,$7.17,$35.85,Yes"
"WFK-99317-827,16-Jun-19,32058-76765-ZL,L-D-2.5,3,Devan Crownshaw,dcrownshawnr@photobucket.com,United States,Lib,Liberica,D,Dark,2.50,$29.79,$89.36,No"
"SFD-00372-284,19-Jul-20,54798-14109-HC,L-M-0.2,2,Odelia Skerme,oskermen3@hatena.ne.jp,United States,Lib,Liberica,M,Medium,0.20,$4.37,$8.73,Yes"
"SXC-62166-515,28-Feb-20,69171-65646-UC,R-L-2.5,5,Joceline Reddoch,jreddochnt@sun.com,United States,Rob,Robusta,L,Light,2.50,$27.49,$137.43,No"
"YIE-87008-621,22-Jun-19,22503-52799-MI,L-M-0.5,4,Shelley Titley,stitleynu@whitehouse.gov,United States,Lib,Liberica,M,Medium,0.50,$8.73,$34.92,No"
"HRM-94548-288,08-Sep-19,08934-65581-ZI,A-L-2.5,6,Redd Simao,rsimaonv@simplemachines.org,United States,Ara,Arabica,L,Light,2.50,$29.79,$178.71,No"
"UJG-34731-295,26-May-22,15764-22559-ZT,A-M-2.5,1,Cece Inker,,United States,Ara,Arabica,M,Medium,2.50,$25.88,$25.88,No"
"TWD-70988-853,03-Dec-19,87519-68847-ZG,L-D-1,6,Noel Chisholm,nchisholmnx@example.com,United States,Lib,Liberica,D,Dark,1.00,$12.95,$77.70,Yes"
"CIX-22904-641,17-Sep-19,78012-56878-UB,R-M-1,1,Grazia Oats,goatsny@live.com,United States,Rob,Robusta,M,Medium,1.00,$9.95,$9.95,Yes"
"DLV-65840-759,31-May-22,77192-72145-RG,L-M-1,2,Meade Birkin,mbirkinnz@java.com,United States,Lib,Liberica,M,Medium,1.00,$14.55,$29.10,Yes"
"RXN-55491-201,21-Oct-19,86071-79238-CX,R-L-0.2,6,Ronda Pyson,rpysono0@constantcontact.com,Ireland,Rob,Robusta,L,Light,0.20,$3.59,$21.51,No"
"UHK-63283-868,24-Apr-22,16809-16936-WF,A-M-0.5,1,Modesty MacConnechie,mmacconnechieo9@reuters.com,United States,Ara,Arabica,M,Medium,0.50,$6.75,$6.75,Yes"
"PJC-31401-893,13-Jan-21,11212-69985-ZJ,A-D-0.5,3,Rafaela Treacher,rtreachero2@usa.gov,Ireland,Ara,Arabica,D,Dark,0.50,$5.97,$17.91,No"
"HHO-79903-185,19-Aug-22,53893-01719-CL,A-L-2.5,1,Bee Fattorini,bfattorinio3@quantcast.com,Ireland,Ara,Arabica,L,Light,2.50,$29.79,$29.79,Yes"
"YWM-07310-594,02-Mar-19,66028-99867-WJ,E-M-0.5,5,Margie Palleske,mpalleskeo4@nyu.edu,United States,Exc,Excelsa,M,Medium,0.50,$8.25,$41.25,Yes"
"FHD-94983-982,21-Jan-20,62839-56723-CH,R-M-0.5,3,Alexina Randals,,United States,Rob,Robusta,M,Medium,0.50,$5.97,$17.91,Yes"
"WQK-10857-119,21-Sep-21,96849-52854-CR,E-D-0.5,1,Filip Antcliffe,fantcliffeo6@amazon.co.jp,Ireland,Exc,Excelsa,D,Dark,0.50,$7.29,$7.29,Yes"
"DXA-50313-073,30-Aug-19,19755-55847-VW,E-L-1,2,Peyter Matignon,pmatignono7@harvard.edu,United Kingdom,Exc,Excelsa,L,Light,1.00,$14.85,$29.70,Yes"
"ONW-00560-570,25-Feb-19,32900-82606-BO,A-M-1,2,Claudie Weond,cweondo8@theglobeandmail.com,United States,Ara,Arabica,M,Medium,1.00,$11.25,$22.50,No"
"BRJ-19414-277,17-Sep-19,16809-16936-WF,R-M-0.2,4,Modesty MacConnechie,mmacconnechieo9@reuters.com,United States,Rob,Robusta,M,Medium,0.20,$2.99,$11.94,Yes"
"MIQ-16322-908,03-Aug-19,20118-28138-QD,A-L-1,2,Jaquenette Skentelbery,jskentelberyoa@paypal.com,United States,Ara,Arabica,L,Light,1.00,$12.95,$25.90,No"
"MVO-39328-830,26-Feb-21,84057-45461-AH,L-M-0.5,5,Orazio Comber,ocomberob@goo.gl,Ireland,Lib,Liberica,M,Medium,0.50,$8.73,$43.65,No"
"MVO-39328-830,26-Feb-21,84057-45461-AH,A-L-0.5,6,Orazio Comber,ocomberob@goo.gl,Ireland,Ara,Arabica,L,Light,0.50,$7.77,$46.62,No"
"NTJ-88319-746,03-Aug-21,90882-88130-KQ,L-L-0.5,3,Zachary Tramel,ztramelod@netlog.com,United States,Lib,Liberica,L,Light,0.50,$9.51,$28.53,No"
"LCY-24377-948,07-May-21,21617-79890-DD,R-L-2.5,1,Izaak Primak,,United States,Rob,Robusta,L,Light,2.50,$27.49,$27.49,Yes"
"FWD-85967-769,14-Jun-19,20256-54689-LO,E-D-0.2,3,Brittani Thoresbie,,United States,Exc,Excelsa,D,Dark,0.20,$3.65,$10.94,No"
"KTO-53793-109,21-Nov-19,17572-27091-AA,R-L-0.2,2,Constanta Hatfull,chatfullog@ebay.com,United States,Rob,Robusta,L,Light,0.20,$3.59,$7.17,No"
"OCK-89033-348,31-Mar-21,82300-88786-UE,A-L-0.2,6,Bobbe Castagneto,,United States,Ara,Arabica,L,Light,0.20,$3.89,$23.31,Yes"
"GPZ-36017-366,01-Jul-19,65732-22589-OW,A-D-2.5,5,Kippie Marrison,kmarrisonoq@dropbox.com,United States,Ara,Arabica,D,Dark,2.50,$22.89,$114.43,Yes"
"BZP-33213-637,05-May-20,77175-09826-SF,A-M-2.5,3,Lindon Agnolo,lagnolooj@pinterest.com,United States,Ara,Arabica,M,Medium,2.50,$25.88,$77.63,Yes"
"WFH-21507-708,20-Apr-20,07237-32539-NB,R-D-0.5,1,Delainey Kiddy,dkiddyok@fda.gov,United States,Rob,Robusta,D,Dark,0.50,$5.37,$5.37,Yes"
"HST-96923-073,18-Jul-19,54722-76431-EX,R-D-2.5,6,Helli Petroulis,hpetroulisol@state.tx.us,Ireland,Rob,Robusta,D,Dark,2.50,$20.59,$123.51,No"
